ID,Sentence,ID2,label
5698,整体而言，作为一个省博馆，相对于北方的省博馆，馆藏略显较少，但是绝对可以在这里花费两个小时的时光感受川蜀的风土人情。,7,
5699,买了门票会给一张节目单，可以根据自己的行成和节目表的时间安排看演出，很多动物表演，很有趣。,1,
5699,园子也是热带植物为主，多了些人造的傣族小景，估计1个多小时就可以走完一圈。,2,
5699,这里晚上有歌舞表演，傣族餐200元左右一位，这一路看的太多了，感觉没啥意思，所以没有参加。,3,2
5700,很诡异,1,
5700,\\@财经网 :,2,
5700,【微博动态?说数】,3,
5700,1356是刘翔在北京奥运会上的号码。,4,
5700,有人解释说：13亿人民56个民族。,5,
5700,"田管中心副主任冯树勇刚刚表示:1356号码是组委会安排的,不是我们和刘翔选的。",6,
5700,@新华体育 第二个问号是：刘翔胸前为何又背着那个诡异的“1356”号码？,7,
5700,这个号码是刘翔自己选的，还是谁给他指派的？,8,0
5700,这等于提醒刘翔4年前的那次退赛，这不是故意给他添加压力吗？,9,
5701,敢不敢晚上一起烧烤啊！带什么吃的啊,1,
5701,别介意~他脑子不太好使~生活八级残障指的就是他,2,2
5702,我想吃胡辣汤加油条~哈哈哈，好久没有起这么早了，困屎了,1,
5702,你哪周三不是这么早起写作业，不到最后一刻没感觉是么,2,2
5703,会瘦西湖的美，一定要选择水上路线，体会那种两面伏柳，水面渐宽，一路繁花庭院的感觉。,1,
5703,瘦西湖的美就是得坐船看的。,2,
5703,水上孤洲，忽尔飞过的白鹭，游过的野鸭，若隐若现的庭院，找到唐诗的感觉了。,3,1
5704,《满城汉墓:[中英文本]》，定价180元。,1,0
5704,购书：绝版 正版考古 满城汉墓:[中英文本]  @中国考古网,2,
5704,#遗产保护--中山靖王墓#,3,
5704,中国西汉中山靖王刘胜及其妻窦绾墓。,4,
5704,在河北省满城县县城西南 1.5公里陵山主峰东坡，又称满城汉墓﹐据《史记》、《汉书》记载，刘胜是汉景帝刘启之子，景帝前元三年(公元前154)立为中山王，在位42年，死于武帝元鼎四年(公元前113)，是中山国第一代王。,5,
5705,你节目都多呢,1,
5705,多咩阿，你时下上川，时下菲律宾，叫我情何以堪,2,2
5706,我这店是看人来招待的，我不顺，胡惊涛也没面给,1,2
5706,你想懵了你，你这店肯定等着被封啊。,2,
5707,要不要来算下分啊？,1,
5707,你有能力把每个人的中考资料找出来那就算咯怕你？,2,2
5708,我妈妈的老家就是千岛湖的，我自己在千岛湖住过两年，对千岛湖是很有感情的。,1,1
5708,千岛湖镇现在已经在湖底，当时为了建新安江水库，淹没了很多地方，当时的淳安做出了巨大的牺牲。,2,
5708,现在的千岛湖镇是新建的，旅游产业搞的很好。,3,
5709,我也是。现在终于看到若曦和四爷在一起了。,1,1
5709,可惜结局是悲惨的，真怕看到最后会难以接受，无法从痛苦中自拔,2,
5710,以古蜀国历史为主，辅以民族服饰，和一些专题展馆。,1,0
5710,尤其以青铜器馆和书画馆出名。,2,
5711,你出原料，我出场地，搞一顿呗,1,
5711,还有点白辣椒，附近的菜市场倒有干牛肉，鱼就没办法了,2,2
5712,朝天门广场在嘉陵江与长江交汇处，我们的船在四码头停靠。,1,0
5712,这里可以很明显地看到“泾渭分明”的现象：嘉陵江水是绿的，长江水是黄的。,2,
5713,@奥林匹克运动会,1,
5713,#奥运预告#,2,
5713,7月30日，2012年伦敦奥运会将决出12枚金牌。,3,0
5713,游泳4枚、跳水1枚、竞技体操1枚、射击1枚、举重2枚、柔道2枚、击剑1枚。,4,
5713,15:30各项赛事陆续开打，为你支持的选手和团队加油吧~~~,5,
5714,自裁不可能，先放开言论自由吧,1,
5714,我们这边一边发，那边一边删，言论自由个屁啊,2,2
5715,这位西域来的小姐……身上的稠锻多少钱一斤？,1,2
5715,愁断啊。白送你好咧,2,
5716,關注古戈，欣賞精彩！,1,
5716,\\@古戈彭资浩 :@棉花宫主 @靡丽影像 @孔雀涅磐 @小K_Sprite @腊如哥哥 @DJ徐艳 @大雁高飞 @DJ飞飞哥 @Angelyn-邱玲 @水立方_xu @曦语沙画 @激光舞海海 @林洁SIMON  @渝创文化 重庆古戈文化和重庆演艺亲们一起关注 @湖南娱乐频道百姓春晚 有魔幻泡泡秀达人 奕丰精彩演出图片和视频。,2,
5716,@重庆晨报 @重庆商报 @重庆铜雀台 @古戈演艺 @古戈李子贤 @古戈彭资浩 @古戈_海海Hay @古戈文化奕丰,3,0
5717,我一头扎未名湖里死了算了,1,
5717,\\@市场街的私奔诺莎 :,2,
5717,\\@farname任 : 我关掉微博去刷豆瓣吧。。。,3,0
5717,（重点全错了好吗,4,
5717,\\@Asa努力微笑 : 师父  @thdhys 04级有的人主持春晚，有的人在nature上辩论叶诗文，现在09级的都能拿奥运会冠军了，结果我还在这里发微博，丢人哪,5,
5718,这在哪里？看起来不错的样子，求地址,1,
5718,在莘庄那里新开的龙之梦啊，姐姐下次带你去吧,2,1
5719,这几天说贾跃亭这么多，部分乐迷或者贾迷在我微博下面乱喷，我都懒得理你们！,1,
5719,贾跃亭作为上市公司实际控制人，严重伤害到中小股东的利益！,2,2
5719,随意乱停牌，并且占用上市公司资源，发展自己的私人企业！,3,
5719,通过关联交易做大上市公司规模，套现数百亿！,4,2
5719,贾跃亭需要赶快把股份卖掉，还银行和供应商钱，自己去美??,5,
5719,全文,6,
5720,\\@海伦儿_G : 发现机器人跳舞节目有一个跳死机了 不动,1,0
5720,\\@普鲁士钙 :现在当春晚演员真是个悲催活，全国人民盯着找乐子~,2,
5720,\\@小肚子的吃货 : 转发微博  @Saic 一个糟糕群看到的「迎面吹来了凉爽的风」,3,
5721,死那干嘛去啊。。,1,
5721,你个没文化的！我就知道你以为是梅家坞！！,2,2
5722,给力！,1,
5722,说出百姓心声！,2,
5722,以后不再抗春晚！,3,
5722,\\@溪雨轩轩 :这是播天气预报的老湿吗？,4,0
5722,敢言 \\ @vincent单大胜 :\\ @猪小菜 :没有困难也要制造困难去征服！,5,
5722,\\ @小杂谈 :您...  @宋英杰 能把春晚弄得这么难看，其实挺难的，春晚克服了困难。,6,
5723,公司内部有暗恋你的银!前台好象有每个办公室的钥匙哦,1,1
5723,前台也不会随意让任何人开我办公室滴门怒~~,2,
5724,西湖岸边好像有苏堤春晓石碑，大家都抢着与之合照留影。,1,
5724,也不知道是啥意思，真的好好补习一下西湖的知识。,2,2
5725,放心你都不在哪敢独自蒙吃到你倾家荡产克哈哈,1,
5725,"那你帮我多蒙点啊,把我那一份也喝了.你不是求蒙嘛.",2,2
5726,\\@NEG123 :,1,
5726,\\@547匹狼 :这是赤裸裸的谣言，转500.,2,
5726,\\@傲傲的振动筛 :我草泥马，那个抱着小孩的他们也动得下手？！！,3,2
5726,@楚形人 @547匹狼,4,
5726,\\@甜不止齿 :,5,
5726,\\@木尔 : 啥情况？,6,
5726,\\@观点联播V : 什么世道？,7,
5726,怒转！,8,
5726,@梁文道读本 http:\\t.cn\asaNpj,9,
5726,【凶恶的开发商雇请黑社会打骂妇女老人】,10,
5726,中国每天都是春晚，中国人每天都有机会瞠目结舌地看着“魔术表演”、见证奇迹的诞生！,11,
5726,他们打人不会有事的，原来匪徒是受国家保护的！,12,
5726,另、请大家帮推荐、关注下：@梁文道读本,13,
5727,\\@第五媒体专家团 :,1,
5727,\\@专栏女作家 : 各大媒体呢，去哪里了？,2,
5727,@陈秋雨,3,
5727,【山洞男孩的锁链人生】,4,
5727,心酸！,5,
5727,也许有人说“可怜人必有可恨之处”，我说：让这句话滚远点！,6,
5727,如果红会少出国考察一次、如果表哥们少买一块表、如果房叔少买一套房、如果梦鸽少聘一个律师、如果央视打击嫖娼的时间换成广告，这些钱就能改变无数苦逼人生！,7,
5727,（图片来自 《豫见》栏目）@李开复 @任志强 @潘石屹,8,0
5728,有木有啊有木有，猜对了~~~~~~~~~~~~~~~~~,1,1
5728,@小学时他们叫我雷雷,2,
5728,#王菲陈奕迅将上龙年春晚#,3,
5728,因为爱情。,4,
5729,你俩真像啊哈哈,1,
5729,所以我的头像本来是儿子照片，为了私密一些就给换了！,2,2
5730,这小孩是个人才，这么小就知道如何犯罪。天才！,1,
5730,是大人教的，你难道真的认为人之初，性本会行恶吗？,2,2
5731,结局拍得太不合逻辑了，编辑为了拍续集乱写,1,2
5731,会有续集吗？那个在牢房前走过的人似乎不是瘸子啊，没一瘸一拐。,2,
5732,我有你小时候在天负广场照的照片哇？,1,
5732,哈哈哈娘子真的啊~有没得情深深雨蒙蒙的照片,2,1
5733,看到了许多新鲜漂亮的鱼儿，非常适合亲子游或朋友出行，晚上的烟花十分漂亮，赞！,1,
5733,详细介绍大家可以查看我的博客游记攻略:http://blog.sina.cn/dpool/blog/newblog/mblog/controllers/articleapp.php?,2,
5733,articleIdad898ca10102x0pl,3,0
5734,国考说明一切。,1,
5734,\\@朱明勇律师 :离职的大门从来都没有关闭过。,2,
5734,\\@袁国宝 :公务员陷入价值迷思  @新京报,3,
5734,【人民日报：基层公务员因负面个案被污名化】,4,
5734,一面是工作压力，一面是冷嘲热讽；,5,
5734,一面是物价飞涨，一面是工资不高；,6,
5734,一面是攀援的渴望，一面是逼仄的升职空间……,7,
5734,少数基层公务员陷入价值迷思，甚至走上违法犯罪歧途。,8,
5734,而个案又让一个群体在舆论场中被脸谱化，甚至被污名化。,9,2
5734,http:\\t.cn\8Degv82你怎么看？,10,
5735,"我们想战士们看不上电影,看看幻灯也好啊,于是商定每晚在战士窩棚里巡迴放映幻灯片.团文化股很支持,给我们提供手提气灯和与之配套的幻灯机,我们开始了依次的窩棚幻灯轮演……",1,
5735,——博文片段来自中戏赵老健：60年前朝鲜&amp;,2,0
5735,nbsp;,3,
5735,&amp;,4,
5735,nbsp;,5,
5735,战地春晚 http:\\t.cn\z0FG7zY ",6,
5736,北京这个破脏天儿真是够了，刚过夏天又开始各种雾霾预警，现在真是连呼吸都得小心翼翼，我真想回威海生活去,1,2
5737,我可是绞尽脑汁为你想出来的,1,
5737,刚搞了半天的头发，我可不去淋雨，我躲得起,2,2
5738,你的菜,1,
5738,干麻把我的车拿去给那么多人看哟旁边还没写请误触摸,2,2
5739,布达拉宫广场就在布宫正前方，广场前方是布达拉宫，左边是药王山以及药王山观景台。,1,0
5739,布宫广场不需要门票，有几个安检口可以进入布宫广场，进广场前需要安检，将随身携带的包放入机器中扫描一道即可，但不能携带管制刀具以及火机等易燃易爆品和违禁品。,2,
5739,广场中禁止举横幅，可以坐在广场中晒太阳，但不能躺在广场上，广场随处都有相应的管理人员监督游客们的行为。,3,
5739,在广阔的布宫广场上可以以各种奇葩搞怪的姿势拍照，和朋友围成一圈坐在广场上，晒着太阳聊着天，有时候一聊一待就是一整天。,4,
5740,什么情况这是？,1,
5740,\\@樊莽 :金牌本已经在兜里了，现在没了。,2,2
5740,自我聪明。,3,
5740,丢人现眼。,4,
5740,@南方都市报,5,
5740,【涉嫌消极比赛 于洋\王晓理等被取消奥运会资格】,6,
5740,在31日女双小组赛中，世界排名第一的中国组合于洋\王晓理等在内的四对选手消极比赛，遭观众和媒体强烈质疑，被指控“未尽全力争取胜利”。,7,
5740,http:\\t.cn\zWNMsik 于洋\王晓理与韩国组合郑景银\金荷娜，24分钟比赛视频，再听一次嘘声：http:\\t.cn\zWNbhrG,8,
5741,你都送给小学弟了吧~哈哈下次一起回校啊,1,
5741,伦家哪有小学弟哈哈哈你何时归啊扎俩小辫来见面啊,2,1
5742,没何庆魁、高秀敏、范伟、宋丹丹，赵本山也失色不少，二次都以相同理由退出，看来他真该退休了。,1,
5742,此外，郭德纲还是上不了春晚，因为他和央视梁子很深。,2,
5742,赵本山退出了，就应该有人顶上去，强烈建议陈佩斯、朱时茂登陆春晚，陈、朱二人在央视的敌人都走了，可以出来混混了。,3,
5742,#赵本山#,4,
5742,@法图麦的妈妈 @马星 。 赵本山 赵本山 话题详情 2646,5,0
5743,蚕丛及鱼凫，这是一段属于古蜀王国的记忆。,1,0
5743,不同于中原的正统和史料详实，古蜀王国一直是一个谜一样的存在。,2,
5743,每当步入这段神秘历史的时候，我都会有一直作为四川人所特有的自豪。,3,
5743,还记得展览馆中心太阳神鸟金饰，这个已经作为中国文化遗产标志的器物，做工之精细，构图之严谨，让人不得不佩服祖先的智慧。,4,
5743,还记得园林区的那片乌木林在太阳下亘古伫立的场景，绵延于这个地段所特有的场所历史感就这样被每一个进入的人所感知。,5,
5743,有人说，我许你一叶扁舟，带你逃离这个世界的洪荒。,6,
5743,也有人说，我许你一抹残阳，带你追寻这个世界的开始。,7,
5743,金沙遗址，就是那一抹残阳，那抹3000年不落的残阳。,8,1
5744,来苏州，首先来的就是平江路，虽然有商业化的痕迹，但是却莫名的保持一股淡淡的宁静美，人力手摇游船，船夫的原生态歌唱，都让人留恋在江南水乡的古朴风情里，美不胜收。,1,
5744,平江路的夜景和日景，感觉很不同，应该在不同的时间段来看看吧。,2,1
5745,嘉陵江与长江的交汇处，地标，而且若是三峡游，这里是轮渡的起点。,1,0
5746,陈舒苍素谁？泥巴的？,1,
5746,不是泥巴的谁啊，你难道没发现这位陈先森在搭讪你？,2,1
5747,明朝建立的总统府，兼具园林风格和民国建筑风。,1,
5747,曾是乾隆的行宫，也是太平天国的行宫，后来孙先生再次就职中华民国大总统。,2,0
5747,建筑风格很有特色，八字台阶很有味道。,3,
5747,景区内有先锋书店，可以寄明信片。,4,
5747,建议租赁讲解器，因为需要了解的太多了，限时两个半，根本逛不完。,5,
5748,人很少，冬天超冷，对圆明园历史不是很了解。,1,2
5749,27.2饱死你地了，老表，31号跟车尾去无？,1,2
5749,今晚喔，你过来无,2,
5750,你真逗，……,1,
5750,我的天阿发给别人的话怎么跑你这儿来了收回收回,2,2
5751,伦敦市长对他面前的一大群人说，有个叫罗姆尼的人想知道我们是否已经准备好了，我们准备好了吗？,1,
5751,当然准备好了。,2,
5751,被逗笑了的听众开心地表示赞同。,3,
5751,\\@JJ_围脖 : 这届奥运会就是各种悲剧和闹剧,4,
5751,\\@小麻烦fanfan : 转发微博  @英国那些事儿 话说。。,5,0
5751,这届开幕式里最苦逼的代表团。。,6,
5751,是日本。。,7,
5751,他们才在场上走了半圈就被现场带路的工作人员走错路把整团带到出口走出现场了。,8,
5751,。。出去之后就再也进不来。。。,9,
5751,所以。。,10,
5751,当全世界的代表团都在看着菊花台点火的时候。。,11,
5751,整个日本代表团。。,12,
5751,都在。。,13,
5751,场外。。,14,
5751,思考。。,15,
5751,人生。。。,16,
5751,看不到。。,17,
5751,@玖月羽 分享,18,
5752,预计6月23日上海不会出现大雨，白天以小到中雨为主  @上海全攻略,1,0
5752,【端午假期天气提醒：23日大到暴雨】,2,
5752,端午节当天水趟趟滴啊！,3,
5752,端午节3天假期中，22日的天气比较不错，23日冷暖空气交汇在长江口地区，本市将可能出现第二轮大到暴雨降水中心再次出现在南部沿海,4,
5753,【7月20日13点交易员正关注要闻】乐视网董事会会议延期至7月21日召开。,1,
5753,中国外汇局：当前中国债券市场吸引境外资金潜力很大。,2,1
5753,离岸人民币隔夜Hibor升至6周高点。,3,
5753,融创股价创新高，摩根士丹利称万达交易新方案更利融创。,4,
5753,保监会拟将单一资管或信托持有上市保险公司股票上限降至5%。,5,
5753,7月20日13点交易员正关注要闻???,6,
5754,是想我们啦！需要我们精神慰籍,1,
5754,是啊是啊，传说中的聚会呢？某些人在干虾米啊？,2,2
5755,在明天的腊月二十九19:30的辽视春晚帮她呼吁下吧 SOS @蝈蝈的 @说天下杨悦 @刘心小悦改名了  @雨晨善的呼唤 您好！,1,0
5755,@Beckys_Florist 很想在今年春节和情人节期间为沈阳再生障碍性贫血女孩 @穆倩楠314 |《说天下》 穆倩楠：病好了要做最坚强的女汉子 义卖鲜花募集医疗费 ，不知道贵店是否能够帮忙，在你们那里批发鲜花，然后在沈阳义卖呢。,2,
5755,谢谢 《说天下》 穆倩楠：病好了要做最坚强的女汉子 穆倩楠：病好了要做最坚强的女汉子 20131106 说天下 播放 9,3,
5756,\\@阿羊氏土包鼠 :配anan真的大丈夫？？,1,
5756,\\@冬天日和靳子撑溜肩伞 :,2,
5756,\\@_小七痴汉属性大开w :(? ??_??)?,3,
5756,@大麦网日本站,4,
5756,【麦·News】,5,
5756,日本人气天团,6,
5756,#岚#,7,
5756,#樱井翔#,8,
5756,已经被确定为,9,
5756,#索契奥运会#,10,
5756,（2014年2月7日周五开幕）的日本电视台系列台的特别报道员！！,11,
5756,翔くん加油(^ω^)另外，主题歌也确定为岚的《road to glory》~~,12,0
5757,超值享受！,1,
5757,四川博物院距离青羊宫、武侯祠等著名景点不远，交通便利。,2,
5757,门票免费，凭有效身份证件即可领票参观。,3,
5757,强烈推荐博物院内一楼的两个汉代陶俑馆和二楼的张大千画作展示。,4,1
5757,很震撼！,5,
5757,陶俑馆内很多都是出土文物，若对文物、历史感兴趣，一定会深深为之吸引，欲罢不能！,6,
5757,另外，也是在这次游览中，更近一步认识了张大千大师，在欣赏大师画作之余，在赞叹笔触惊艳之余，更是体会到了“不积跬步无以至千里”，对事物抱有热忱和恭敬的态度，会让我们的生活和工作更加乐趣无穷。,7,
5757,只是，时间有限，所以没能再参观其他展馆。,8,
5757,下次再去成都，一定预留充足的时间，再次好好沉淀。,9,
5758,转发了银卓-广州银卓资产管理有限公司的微博:乐视的葬礼上，那些可能“陪葬”的机构与大户乐视的葬礼上，那些可能“陪葬”的机构与大户??,1,
5758,原图?,2,
5758,赞[0]?,3,
5758,原文转发[14]?,4,
5758,原文评论[1]转发理由:"乐视还钱，贾跃亭出来"：一场15分钟的股东大会，快把创业板压垮了http://t.cn/RKnDL2K???,5,2
5759,茹总上大学的时候曾经是网球公开赛全校第五啊鸡儿,1,1
5759,你是参加的女童组吧,2,
5760,老大不会理你的，老大要是帮你，我和你们俩撕吧了。,1,2
5760,什么？你还敢杀人不成？,2,
5761,折多山先说海拔4962米，是康巴第一关。,1,
5761,对于骑行来说，这是考验和挑战，先前的二郎山，那只是过家家，真正考验你的是从这里开始，因为海拔高，爬坡！,2,
5761,相对先前的二郎山的爬坡，这里更为吃力，风很大。,3,
5761,我就不说里面的困难，经历过你就知道里面的心酸。,4,
5761,但是但是，当你骑到，不，是爬到折多山牌子的时候你会发现，你会有种自豪感。,5,1
5761,这不是装B，是一种成就感旅行既是修行,6,
5762,大海。。。,1,
5762,我要告诉吴哥哥，他飞上去就是云海。吴云海。,2,1
5763,\\@粉笔-最爱你的歌-想见你 : 还有，我希望你在梦想合唱团一直走下去，加油，要获得冠军哦，一定加油，虽然今年败北了，但是我相信你明年一定能上春晚  @周笔畅 還好趕上了。,1,
5763,我在爺爺家邊吃邊看。,2,
5763,你們呢。。,3,
5763,大家新年快樂。,4,
5763,[發紅包][發紅包][發紅包][發紅包][發紅包]。,5,0
5764,普陀山位于舟山群岛的东北方向，一个独立的海岛。,1,
5764,普陀山要在朱家尖或者沈家门坐船上去，大约二十分钟。,2,
5764,只要是旺季，普陀山一直是人满为患的。,3,0
5764,普陀是观音菩萨的道场，所以来拜佛求子的人很多。,4,1
5764,普陀山门票150元，船票25元。,5,0
5764,普陀山上的寺庙大多都要单独买票的，门票10元左右。,6,
5764,爬到普陀山顶，可以坐缆车到后山，那里有村子和农家乐，可以吃准，但十分昂贵。,7,
5764,普陀山周整个逛下来要两天，海岛风光和佛教文化并存。,8,
5765,开心开心喔,1,
5765,\\@神经兮兮-PUMCH :另一只手不能闲着呀,2,0
5765,\\@华华喵喵 : 还带挖鼻鼻的呀  @神经兮兮-PUMCH 边看春晚边刷微博你们捏？,3,0
5765,@微淼1978 @甜心宝贝1980 @冯梦竹的vv @华华喵喵 @娟娟哈哈哈,4,
5766,转发微博  @龐爷们- 端午节happy！,1,1
5766,我在:|长流路,2,
5767,@废宅D-A,1,
5767,\\@m型s星人 :,2,
5767,\\@早饭要给15期开狗狗加 : ( ⊙o⊙ ),3,
5767,\\@扩叽扩叽 : 有点叼,4,
5767,\\@冰冰璃 : 教主和奈奈真是高大上组……,5,
5767,\\@平田君_ : 这个换装太屌了！！！,6,
5767,@takanori 日本春晚史上最屌的一秒换装。,7,0
5767,@西川贵教中文论坛_LoveTakanori,8,0
5768,胶卷相机的时代在这里拍了若干张照片至今还在。,1,0
5768,只记得很多很多的荷叶，原来就叫曲苑风荷啊。,2,
5769,前辈就前辈吧还加个美女修饰超怪怪的说,1,
5769,美的定义有很多种…咳咳、我是个很有内涵的男人…,2,1
5770,真的创意一样诶客户的深度决定作品的质量,1,
5770,\\@怪梦侠一代代 : 哎，什么样层次的客户就有什么样的选择@zoey_xin,2,2
5770,\\@applezzz : @怪梦侠一代代 看，人家做了……,3,
5770,我怎么找不到小辛的号呀  @稲荷大明神 日本東京申請奥运会，希望得到中国各位的支持。,4,
5770,这段简短的映画叫《日本的一天》，从清晨开始，用轻松的节奏带领诸位领略全日本各地都道府县的一天。,5,
5770,其中我看到了我们岡山県的濑户大桥，还有我大学时代总出没的名古屋中部国际空港，还有广岛県的严岛神社，还有......。http:\\t.cn\zOKBAvq,6,
5771,"7号,走好",1,
5771,【视频：贝克汉姆职业生涯打进过的65记任意球】,2,0
5771,http:\\t.cn\zTswAbb （分享自 @优酷网 ）@mark ",3,
5772,下雨了就好，雾霾也散了，人也清醒了多下点吧，不然容易不痛不痒的得过且过了,1,1
5773,台北“总统府”位于中国台湾地区台北市的博爱特区，在台湾日据时期启用，当时做为台湾总督府办公厅舍之用，建筑风格为巴洛克式建筑，于1919年完工以后，就一直是中国台湾地区的最高权力中心所在，此建筑也是台湾地区行政当局所谓“文化部”所指定的古迹 。台北“总统府”建筑在台湾地区日本殖民统治时期曾做为台湾总督府办公厅舍之用，于1919年完工以后，就一直是中国台湾地区的最高权力中心所在，后还用作国民党东南行政长官和所谓“行政院”办公场所，国民党逃台后成为台湾地区领导人“官邸”。,1,
5773,该建筑也是中国台湾地区“文化部”所指定的古迹。,2,
5773,地理位置台北“总统府”位于中国台湾地区台北市中正区重庆南路与凯达格兰大道交叉口处，故地址常常被误以为是“凯达格兰大道一号”，但实际上是编为重庆南路一段122号，凯达格兰大道一号实际是台北宾馆。,3,
5773,本建物周围为重庆南路一段、宝庆路、博爱路、贵阳路一段所围绕，正对凯道，背对长沙街一段。,4,0
5773,近台北捷运淡水线台大医院车站。,5,0
5774,好友列表怎么看起来非主流非主流的、你们觉得是不是？,1,2
5774,坚决抵制非主流,2,
5775,\\@hana_kamiya :,1,
5775,\\@黄油永远飞_我们在呼唤着您 : @沧叶铃_血槽已空 想当年我们两个背千字文的神经病。。。,2,
5775,\\@沙拉莹 : 呜哇,3,
5775,\\@星天飞舞 : 我要背出来！,4,
5775,@黑留袖 春晚上成龙诵读的古文《千字文》是南朝作品，从王羲之书法作品中选出1000字不重样做成一篇文章，是千古奇文，也是古代小学生认字学字的启蒙必读文章。,5,
5775,文章内容从宇宙诞生到礼仪生活无所不包，像一部牛逼哄哄的小型百科！...畅读版,6,0
5775,【http:\\t.cn\8FJIwMa】,7,
5776,哎哟，茂名南路复兴中路么。,1,
5776,嘿嘿，我家就住在对面。每天上学只要2分钟,2,1
5777,#你好·杉达#,1,
5777,伴随着圣火的熄灭，东方的光亮也渐露锋芒，伦敦夏季奥运会结束了，回顾日夜观赛的历程，你是否还在兴奋呢？,2,
5777,一场盛会让我们有喜有悲，也认识了更多的未来之星，能在同一星球真好！,3,
5777,即使博尔特是火星来的生活仍在继续再见伦敦，里约再见！,4,0
5777,@上海发布,5,
5777,【再见，伦敦奥运！】,6,
5777,#伦敦奥运#,7,
5777,一场场精彩的比赛，似乎还在眼前，但不得不说再见。,8,
5777,今晚，让我们再次记住那一个个难忘的瞬间，再次记住奥运赛场上的成功与失败、欢笑与泪水，再次记住五环旗在这里的飘扬和延续。,9,
5777,再见，伦敦奥运！,10,
5777,四年后，让我们目光相聚巴西里约热内卢！,11,
5777,伦敦奥运 话题详情 1763,12,
5778,呀亲啥时候让我来请你吃个饭啊明晚好不好呀,1,1
5778,"明晚好啊,我没饭吃,好惨啊!",2,
5779,实在是喜欢这幅画。,1,
5779,转吧  @晴朗李寒 邮局大姐也特好。,2,
5779,每有邮件，就能听到她洪亮的嗓门：李老师，有您邮件。,3,
5779,当然，我最喜欢听她说：您的稿费单！,4,
5779,她骑电动车，有时会带着刚从幼儿园接回的女儿。,5,0
5779,我有时下楼时会给她带些糖果饼干什么的，端午节给了她自己包的粽子，她夸了好几次。,6,
5779,她刚又送来邮件，一看表，9点半了！,7,
5779,这样的人令我感动！,8,
5780,【本周日国考 你准备好了吗？】,1,
5780,今天上午10:00起2014年国家公务员考试开始打印准考证，截至23日12:00，考生们千万别错过。,2,0
5780,11月24日就要考行测和申论了，最后的一周，坚持，加油！,3,
5780,祝成功！,4,
5780,#2013年最后六周#,5,
5780,@闽南理工微博主管,6,
5780,【给自己加油！】,7,
5780,①强者不是没眼泪，只是含着泪向前奔跑。,8,
5780,②运气就是机会碰巧撞到了你的努力。,9,
5780,③时间是治疗心灵创伤的大师，但不是解决问题的高手④不去冒险有时比冒险更危险。,10,
5780,⑤最小的善行胜过最大的善念⑥钟表可以回到起点，却已不是昨天。,11,
5780,2013年最后六周，早安 我在:|学府路,12,0
5781,\\@阿隼想吃那盘笋 :是的！,1,
5781,\\@F风尘_c烨 : 233333,2,
5781,\\@Christopher-Faceless :,3,0
5781,\\@伟大的安妮 :我妈说本命年不能出来抛头露面！！！,4,
5781,\\@江南大野花 :令人遗憾！！,5,
5781,\\@乳不贫何以平天下 : 为什么！！！！,6,
5781,\\@鞭鞭少将 : 不胜唏嘘！,7,
5781,@八卦_我实在是太CJ了 李咏顶着马脸主持了那么多届春晚，却偏偏错过了马年，真是唏嘘！,8,
5782,是在五十八中门口会有穿校服的同学在。谢谢您！,1,1
5782,希望学姐能够早日康复加油!,2,
5783,【乐视员工建行信用卡额度被调成1元离职者躺枪[群体围观]】据微博用户爆料，上周六收到了来自建行信用卡的短信，被告知个人建行信用卡的额度被调整至1元，在问询客服时，却被反问“你是不是在乐视工作。,1,
5783,”目前，建行表示，调控客户的95%已恢复，另外5%的客户还在进一步甄别之中[黑线]。,2,1
5783,（财经网）??,3,
5783,[组图共2张],4,
5784,当时去的时候在维修，所以没进去，而且是晚上去的。,1,0
5784,不过灯光效果不错,2,
5785,比四川乐山大佛高17米的灵山大佛。,1,
5785,大佛采用锡青铜制成，高达88米，加上三层裙楼基座，总高101.5米。,2,0
5785,佛颜微笑，俯视众生，右手施“无畏印”表示除却痛苦，左手施“与愿印”代表给予快乐。,3,
5785,整个佛形态庄严圆满，安详凝重，显现慈悲法相。,4,
5786,翠湖公园在昆明的市中心，那里是冬天观鸟的好去处。,1,1
5786,海鸥真是不怕人，喂食的人不少，拍照的人更多。,2,
5786,值得一去。,3,
5787,#相约方向盘微话题#,1,
5787,去年开始市区大部分路口红绿灯都安装了倒计时器，与此同时有些司机朋友有备冲黄灯现象增多，而且认为红灯亮时“电子眼”才启动，于是“闯黄灯”便无所畏惧了，其实这个时候恰恰最危险。,2,
5787,亲，说说生活中你有冲黄灯的经历吗？,3,
5787,@DJ方程 @dj子麦 @漠漠嘚咖啡 @DJ静娴 @扬州东方书画培训,4,0
5788,你太懂我了，好久到三亚，交流下，我学高尔夫管理的,1,1
5788,私信我。,2,
5789,支持一下环球微博的奥运新栏目哦！,1,
5789,加油！,2,
5789,@环球杂志,3,
5789,#伦敦奥运碎碎念#,4,
5789,2012年4月18日，伦敦奥运会进入倒计时100天。,5,0
5789,奥运会的脚步，离我们越来越近。,6,
5789,《环球》杂志微博从今天开始推出“伦敦奥运碎碎念”小栏目，跟大家一起念叨念叨奥运会。,7,
5789,先看看伦敦人怎么迎接倒计时吧：260名英国皇家骑兵列队组成阿拉伯数字100的图形，迎接伦敦奥运会倒计时100天的到来,8,
5790,看看僧人的辩经，好好的地方，不要周日去哦。,1,0
